Month,In_Out,Australian_City,International_City,Airline,Route,Port_Country,Port_Region,Service_Country,Service_Region,Stops,All_Flights,Max_Seats,Year,Month_num
Aug-09,O,Sydney,Dubai,Emirates,AKL-SYD-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,30,14580,2009,8
Aug-09,O,Sydney,Dubai,Emirates,CHC-SYD-BKK-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,10974,2009,8
Aug-09,O,Sydney,Dubai,Emirates,SYD-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,1,388,2009,8
Aug-09,O,Sydney,Espiritu Santo,Air Vanuatu,SYD-SON-VLI,Vanuatu,Islands,Vanuatu,Islands,0,5,850,2009,8
Aug-09,O,Sydney,Frankfurt,Qantas Airways,SYD-SIN-FRA,Germany,Europe,Germany,Europe,1,31,12116,2009,8
Aug-09,O,Sydney,Guangzhou,China Southern Airlines,MEL-SYD-CAN,China,NE Asia,China,NE Asia,0,13,3302,2009,8
Aug-09,O,Sydney,Guangzhou,China Southern Airlines,SYD-CAN,China,NE Asia,China,NE Asia,0,10,2566,2009,8
Aug-09,O,Sydney,Hanoi,Vietnam Airlines,SYD-SGN-HAN,Vietnam,SE Asia,Vietnam,SE Asia,1,18,6084,2009,8
Aug-09,O,Sydney,Ho Chi Minh City,Jetstar,SYD-DRW-SGN,Vietnam,SE Asia,Vietnam,SE Asia,1,13,2090,2009,8
Aug-09,O,Sydney,Ho Chi Minh City,Vietnam Airlines,SYD-SGN-HAN,Vietnam,SE Asia,Vietnam,SE Asia,0,18,6084,2009,8
Aug-09,O,Sydney,Hong Kong,Cathay Pacific Airways,SYD-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,93,24552,2009,8
Aug-09,O,Sydney,Hong Kong,Qantas Airways,SYD-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,47,14438,2009,8
Aug-09,O,Sydney,Hong Kong,Virgin Atlantic Airways,SYD-HKG-LON,Hong Kong (SAR),NE Asia,UK,Europe,0,31,9548,2009,8
Aug-09,O,Sydney,Honolulu,Hawaiian Airlines,SYD-HNL,USA,N America,USA,N America,0,13,3294,2009,8
Aug-09,O,Sydney,Honolulu,Jetstar,MEL-SYD-HNL,USA,N America,USA,N America,0,5,1500,2009,8
Aug-09,O,Sydney,Honolulu,Jetstar,SYD-HNL,USA,N America,USA,N America,0,12,3600,2009,8
Aug-09,O,Sydney,Honolulu,Qantas Airways,SYD-HNL,USA,N America,USA,N America,0,13,2950,2009,8
Aug-09,O,Sydney,Jakarta,Garuda Indonesia,SYD-JKT,Indonesia,SE Asia,Indonesia,SE Asia,0,13,2886,2009,8
Aug-09,O,Sydney,Jakarta,Qantas Airways,SYD-JKT,Indonesia,SE Asia,Indonesia,SE Asia,0,18,4976,2009,8
Aug-09,O,Sydney,Johannesburg,Qantas Airways,SYD-JNB,South Africa,Africa,South Africa,Africa,0,27,9153,2009,8
Aug-09,O,Sydney,Kuala Lumpur,Malaysia Airlines,SYD-BNE-KUL,Malaysia,SE Asia,Malaysia,SE Asia,1,23,6415,2009,8
Aug-09,O,Sydney,Kuala Lumpur,Malaysia Airlines,SYD-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,31,10879,2009,8
Aug-09,O,Sydney,London,British Airways,SYD-BKK-LON,UK,Europe,UK,Europe,1,31,10447,2009,8
Aug-09,O,Sydney,London,British Airways,SYD-SIN-LON,UK,Europe,UK,Europe,1,31,6820,2009,8
Aug-09,O,Sydney,London,Qantas Airways,SYD-BKK-LON,UK,Europe,UK,Europe,1,28,9832,2009,8
Aug-09,O,Sydney,London,Qantas Airways,SYD-SIN-LON,UK,Europe,UK,Europe,1,29,11980,2009,8
Aug-09,O,Sydney,London,Virgin Atlantic Airways,SYD-HKG-LON,UK,Europe,UK,Europe,1,31,9548,2009,8
Aug-09,O,Sydney,Los Angeles,Delta Air Lines,SYD-LAX,USA,N America,USA,N America,0,30,8340,2009,8
Aug-09,O,Sydney,Los Angeles,Qantas Airways,SYD-LAX,USA,N America,USA,N America,0,28,10052,2009,8
Aug-09,O,Sydney,Los Angeles,Qantas Airways,SYD-LAX-NYC,USA,N America,USA,N America,0,31,9562,2009,8
Aug-09,O,Sydney,Los Angeles,United Airlines,MEL-SYD-LAX-CHI,USA,N America,USA,N America,0,31,11594,2009,8
Aug-09,O,Sydney,Los Angeles,V Australia,SYD-LAX,USA,N America,USA,N America,0,28,10108,2009,8
Aug-09,O,Sydney,Manila,Philippine Airlines,MEL-SYD-MNL,Philippines,SE Asia,Philippines,SE Asia,0,19,5738,2009,8
Aug-09,O,Sydney,Manila,Philippine Airlines,SYD-MEL-MNL,Philippines,SE Asia,Philippines,SE Asia,1,9,2718,2009,8
Aug-09,O,Sydney,Manila,Philippine Airlines,SYD-MNL,Philippines,SE Asia,Philippines,SE Asia,0,1,302,2009,8
Aug-09,O,Sydney,Manila,Qantas Airways,SYD-BNE-MNL,Philippines,SE Asia,Philippines,SE Asia,1,4,984,2009,8
Aug-09,O,Sydney,Manila,Qantas Airways,SYD-MNL,Philippines,SE Asia,Philippines,SE Asia,0,14,3272,2009,8
Aug-09,O,Sydney,Nadi,Fiji Airways,SYD-NAN,Fiji,Islands,Fiji,Islands,0,31,13631,2009,8
Aug-09,O,Sydney,Nadi,Virgin Australia,SYD-NAN,Fiji,Islands,Fiji,Islands,0,31,5580,2009,8
Aug-09,O,Sydney,New York,Qantas Airways,SYD-LAX-NYC,USA,N America,USA,N America,1,31,9558,2009,8
Aug-09,O,Sydney,New York,United Airlines,SYD-SFO-NYC,USA,N America,USA,N America,1,31,11594,2009,8
Aug-09,O,Sydney,Noumea,Air Caledonie,SYD-NOU,New Caledonia,Islands,New Caledonia,Islands,0,20,2906,2009,8
Aug-09,O,Sydney,Noumea,Qantas Airways,SYD-NOU,New Caledonia,Islands,New Caledonia,Islands,0,15,2912,2009,8
Aug-09,O,Sydney,Osaka,Jetstar,SYD-OOL-OSA,Japan,NE Asia,Japan,NE Asia,1,17,5100,2009,8
Aug-09,O,Sydney,Paris,Air Austral,SYD-RUN-PAR,France,Europe,France,Europe,1,9,3276,2009,8
Aug-09,O,Sydney,Phuket,Jetstar,SYD-HKT,Thailand,SE Asia,Thailand,SE Asia,0,13,3913,2009,8
Aug-09,O,Sydney,Port Moresby,Air Niugini,SYD-BNE-POM,Papua New Guinea,Islands,Papua New Guinea,Islands,1,1,185,2009,8
Aug-09,O,Sydney,Port Moresby,Air Niugini,SYD-POM,Papua New Guinea,Islands,Papua New Guinea,Islands,0,9,1665,2009,8
Aug-09,O,Sydney,Port Vila,Air Vanuatu,MEL-SYD-VLI,Vanuatu,Islands,Vanuatu,Islands,0,5,850,2009,8
Aug-09,O,Sydney,Port Vila,Air Vanuatu,SYD-MEL-VLI,Vanuatu,Islands,Vanuatu,Islands,1,4,680,2009,8
Aug-09,O,Sydney,Port Vila,Air Vanuatu,SYD-SON-VLI,Vanuatu,Islands,Vanuatu,Islands,1,5,850,2009,8
Aug-09,O,Sydney,Port Vila,Air Vanuatu,SYD-VLI,Vanuatu,Islands,Vanuatu,Islands,0,13,2210,2009,8
Aug-09,O,Sydney,Port Vila,Virgin Australia,SYD-VLI,Vanuatu,Islands,Vanuatu,Islands,0,9,1620,2009,8
Aug-09,O,Sydney,Queenstown,Air New Zealand,SYD-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,21,3192,2009,8
Aug-09,O,Sydney,Queenstown,Qantas Airways,SYD-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,14,2329,2009,8
Aug-09,O,Sydney,Rarotonga,Air New Zealand,SYD-CHC-RAR,Cook Islands,Islands,Cook Islands,Islands,1,3,456,2009,8
Aug-09,O,Sydney,San Francisco,Qantas Airways,SYD-SFO,USA,N America,USA,N America,0,21,6447,2009,8
Aug-09,O,Sydney,San Francisco,United Airlines,SYD-SFO-NYC,USA,N America,USA,N America,0,31,11594,2009,8
Aug-09,O,Sydney,Santiago,LATAM Airlines,SYD-AKL-SCL,Chile,S America,Chile,S America,1,31,7936,2009,8
Aug-09,O,Sydney,Seoul,Asiana Airlines,SYD-SEL,Korea,NE Asia,Korea,NE Asia,0,28,8680,2009,8
Aug-09,O,Sydney,Seoul,Korean Air,SYD-SEL,Korea,NE Asia,Korea,NE Asia,0,31,8959,2009,8
Aug-09,O,Sydney,Shanghai,Air China,SYD-SHA-BJS,China,NE Asia,China,NE Asia,0,14,3360,2009,8
Aug-09,O,Sydney,Shanghai,China Eastern Airlines,MEL-SYD-SHA,China,NE Asia,China,NE Asia,0,1,262,2009,8
Aug-09,O,Sydney,Shanghai,China Eastern Airlines,SYD-SHA,China,NE Asia,China,NE Asia,0,15,4180,2009,8
Aug-09,O,Sydney,Shanghai,Qantas Airways,SYD-SHA,China,NE Asia,China,NE Asia,0,26,6242,2009,8
Aug-09,O,Sydney,Singapore,British Airways,SYD-SIN-LON,Singapore,SE Asia,UK,Europe,0,31,6820,2009,8
Aug-09,O,Sydney,Singapore,Qantas Airways,SYD-ADL-SIN,Singapore,SE Asia,Singapore,SE Asia,1,13,3861,2009,8
Aug-09,O,Sydney,Singapore,Qantas Airways,SYD-SIN-FRA,Singapore,SE Asia,Germany,Europe,0,31,12116,2009,8
Aug-09,O,Sydney,Singapore,Qantas Airways,SYD-SIN-LON,Singapore,SE Asia,UK,Europe,0,29,11981,2009,8
Aug-09,O,Sydney,Singapore,Singapore Airlines,SYD-SIN,Singapore,SE Asia,Singapore,SE Asia,0,124,43656,2009,8
Aug-09,O,Sydney,St Denis de la Reunion,Air Austral,SYD-RUN-PAR,Reunion,Africa,France,Europe,0,9,3276,2009,8
Aug-09,O,Sydney,Taipei,China Airlines,SYD-TPE,Taiwan,NE Asia,Taiwan,NE Asia,0,31,9300,2009,8
Aug-09,O,Sydney,Tokyo,JALWays,SYD-TYO,Japan,NE Asia,Japan,NE Asia,0,31,7595,2009,8
Aug-09,O,Sydney,Tokyo,Qantas Airways,SYD-TYO,Japan,NE Asia,Japan,NE Asia,0,27,7711,2009,8
Aug-09,O,Sydney,Tongatapu,Virgin Australia,SYD-TBU,Tonga,Islands,Tonga,Islands,0,8,1440,2009,8
Aug-09,O,Sydney,Toronto,Air Canada,SYD-YVR-YYZ,Canada,N America,Canada,N America,1,31,8368,2009,8
Aug-09,O,Sydney,Vancouver,Air Canada,SYD-YVR-YYZ,Canada,N America,Canada,N America,0,31,8368,2009,8
Aug-09,O,Sydney,Wellington,Air New Zealand,SYD-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,35,5320,2009,8
Aug-09,O,Sydney,Wellington,Qantas Airways,SYD-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,62,7965,2009,8
Sep-09,I,Adelaide,Auckland,Air New Zealand,AKL-ADL,New Zealand,New Zealand,New Zealand,New Zealand,0,21,3192,2009,9
Sep-09,I,Adelaide,Denpasar,Virgin Australia,DPS-ADL,Indonesia,SE Asia,Indonesia,SE Asia,0,13,2340,2009,9
Sep-09,I,Adelaide,Hong Kong,Cathay Pacific Airways,HKG-ADL-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,30,7920,2009,9
Sep-09,I,Adelaide,Kuala Lumpur,Malaysia Airlines,KUL-ADL,Malaysia,SE Asia,Malaysia,SE Asia,0,17,4760,2009,9
Sep-09,I,Adelaide,Nadi,Virgin Australia,NAN-ADL,Fiji,Islands,Fiji,Islands,0,8,1440,2009,9
Sep-09,I,Adelaide,Singapore,Qantas Airways,SIN-ADL-SYD,Singapore,SE Asia,Singapore,SE Asia,0,12,3563,2009,9
Sep-09,I,Adelaide,Singapore,Singapore Airlines,SIN-ADL,Singapore,SE Asia,Singapore,SE Asia,0,30,8550,2009,9
Sep-09,I,Brisbane,Abu Dhabi,Etihad Airways,AUH-SIN-BNE,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,12,3144,2009,9
Sep-09,I,Brisbane,Apia,Virgin Samoa,APW-BNE,Western Samoa,Islands,Western Samoa,Islands,0,4,720,2009,9
Sep-09,I,Brisbane,Auckland,Air New Zealand,AKL-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,79,17372,2009,9
Sep-09,I,Brisbane,Auckland,Emirates,AKL-BNE-DXB,New Zealand,New Zealand,New Zealand,New Zealand,0,30,7740,2009,9
Sep-09,I,Brisbane,Auckland,Qantas Airways,AKL-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,60,8666,2009,9
Sep-09,I,Brisbane,Auckland,Royal Brunei Airlines,AKL-BNE-BWN,New Zealand,New Zealand,New Zealand,New Zealand,0,13,2665,2009,9
Sep-09,I,Brisbane,Auckland,Virgin Australia,AKL-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5400,2009,9
Sep-09,I,Brisbane,Bandar Seri Begawan,Royal Brunei Airlines,BWN-BNE,Brunei,SE Asia,Brunei,SE Asia,0,13,2665,2009,9
Sep-09,I,Brisbane,Bandar Seri Begawan,Royal Brunei Airlines,BWN-BNE-AKL,Brunei,SE Asia,Brunei,SE Asia,0,17,3485,2009,9
Sep-09,I,Brisbane,Bangkok,Qantas Airways,LON-BKK-BNE-SYD,Thailand,SE Asia,UK,Europe,0,1,353,2009,9
Sep-09,I,Brisbane,Bangkok,Thai Airways International,BKK-SYD-BNE,Thailand,SE Asia,Thailand,SE Asia,1,30,10558,2009,9
Sep-09,I,Brisbane,Bombay,Qantas Airways,BOM-SIN-BNE,India,S Asia,India,S Asia,1,13,3855,2009,9
Sep-09,I,Brisbane,Chicago,United Airlines,CHI-LAX-BNE-SYD-MEL,USA,N America,USA,N America,1,2,748,2009,9
Sep-09,I,Brisbane,Christchurch,Air New Zealand,CHC-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,34,5168,2009,9
Sep-09,I,Brisbane,Christchurch,Jetstar,CHC-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5301,2009,9
Sep-09,I,Brisbane,Christchurch,Virgin Australia,CHC-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,41,7380,2009,9
Sep-09,I,Brisbane,Denpasar,Jetstar,DPS-DRW-BNE,Indonesia,SE Asia,Indonesia,SE Asia,1,30,6412,2009,9
Sep-09,I,Brisbane,Denpasar,Virgin Australia,DPS-BNE,Indonesia,SE Asia,Indonesia,SE Asia,0,22,3960,2009,9
Sep-09,I,Brisbane,Dubai,Emirates,DXB-BNE-AKL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,30,7740,2009,9
Sep-09,I,Brisbane,Dubai,Emirates,DXB-SIN-BNE,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,30,10620,2009,9
Sep-09,I,Brisbane,Dunedin,Air New Zealand,DUD-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,9,1368,2009,9
Sep-09,I,Brisbane,Dunedin,Virgin Australia,DUD-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,12,2160,2009,9
Sep-09,I,Brisbane,Espiritu Santo,Air Vanuatu,VLI-SON-BNE,Vanuatu,Islands,Vanuatu,Islands,0,4,680,2009,9
Sep-09,I,Brisbane,Frankfurt,Qantas Airways,FRA-SIN-BNE-SYD,Germany,Europe,Germany,Europe,1,1,307,2009,9
Sep-09,I,Brisbane,Hamilton,Virgin Australia,HLZ-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,12,2160,2009,9
Sep-09,I,Brisbane,Hong Kong,Cathay Pacific Airways,HKG-BNE,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,4,1056,2009,9
Sep-09,I,Brisbane,Hong Kong,Cathay Pacific Airways,HKG-BNE-CNS,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,13,3479,2009,9
Sep-09,I,Brisbane,Hong Kong,Cathay Pacific Airways,HKG-CNS-BNE,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,13,3432,2009,9
Sep-09,I,Brisbane,Hong Kong,Qantas Airways,HKG-BNE,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,17,5044,2009,9
Sep-09,I,Brisbane,Hong Kong,Qantas Airways,HKG-BNE-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,1,353,2009,9
Sep-09,I,Brisbane,Hong Kong,Qantas Airways,HKG-MNL-BNE,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,1,297,2009,9
Sep-09,I,Brisbane,Honiara,Nauru Airlines,INU-HIR-BNE,Solomon Islands,Islands,Nauru,Islands,0,5,625,2009,9
Sep-09,I,Brisbane,Honiara,Solomon Airlines,HIR-BNE,Solomon Islands,Islands,Solomon Islands,Islands,0,13,2028,2009,9
Sep-09,I,Brisbane,Honiara,Virgin Australia,HIR-BNE,Solomon Islands,Islands,Solomon Islands,Islands,0,9,1620,2009,9
Sep-09,I,Brisbane,Kuala Lumpur,Malaysia Airlines,KUL-SYD-BNE,Malaysia,SE Asia,Malaysia,SE Asia,1,21,5880,2009,9
Sep-09,I,Brisbane,London,British Airways,LON-SIN-BNE,UK,Europe,UK,Europe,1,1,220,2009,9
Sep-09,I,Brisbane,London,Qantas Airways,LON-BKK-BNE-SYD,UK,Europe,UK,Europe,1,1,353,2009,9
Sep-09,I,Brisbane,Los Angeles,Qantas Airways,LAX-BNE,USA,N America,USA,N America,0,26,10497,2009,9
Sep-09,I,Brisbane,Los Angeles,Qantas Airways,LAX-BNE-SYD,USA,N America,USA,N America,0,2,757,2009,9
Sep-09,I,Brisbane,Los Angeles,Qantas Airways,NYC-LAX-BNE-SYD,USA,N America,USA,N America,0,1,307,2009,9
Sep-09,I,Brisbane,Los Angeles,United Airlines,CHI-LAX-BNE-SYD-MEL,USA,N America,USA,N America,0,2,748,2009,9
Sep-09,I,Brisbane,Los Angeles,V Australia,LAX-BNE,USA,N America,USA,N America,0,13,4693,2009,9
Sep-09,I,Brisbane,Manila,Qantas Airways,HKG-MNL-BNE,Philippines,SE Asia,Hong Kong (SAR),NE Asia,0,1,297,2009,9
Sep-09,I,Brisbane,Manila,Qantas Airways,MNL-BNE-SYD,Philippines,SE Asia,Philippines,SE Asia,0,4,916,2009,9
Sep-09,I,Brisbane,Nadi,Fiji Airways,NAN-BNE,Fiji,Islands,Fiji,Islands,0,30,5235,2009,9
Sep-09,I,Brisbane,Nadi,Virgin Australia,NAN-BNE,Fiji,Islands,Fiji,Islands,0,30,5400,2009,9
Sep-09,I,Brisbane,Nauru,Nauru Airlines,INU-HIR-BNE,Nauru,Islands,Nauru,Islands,1,5,625,2009,9
Sep-09,I,Brisbane,New York,Qantas Airways,NYC-LAX-BNE-SYD,USA,N America,USA,N America,1,1,307,2009,9
Sep-09,I,Brisbane,Noumea,Air Caledonie,NOU-BNE,New Caledonia,Islands,New Caledonia,Islands,0,8,1668,2009,9
Sep-09,I,Brisbane,Noumea,Qantas Airways,NOU-BNE,New Caledonia,Islands,New Caledonia,Islands,0,4,672,2009,9
Sep-09,I,Brisbane,Port Moresby,Air Niugini,POM-BNE,Papua New Guinea,Islands,Papua New Guinea,Islands,0,38,7056,2009,9
Sep-09,I,Brisbane,Port Moresby,Air Niugini,POM-BNE-SYD,Papua New Guinea,Islands,Papua New Guinea,Islands,0,1,215,2009,9
Sep-09,I,Brisbane,Port Moresby,Virgin Australia,POM-BNE,Papua New Guinea,Islands,Papua New Guinea,Islands,0,17,3060,2009,9
Sep-09,I,Brisbane,Port Vila,Air Vanuatu,VLI-BNE,Vanuatu,Islands,Vanuatu,Islands,0,8,1360,2009,9
Sep-09,I,Brisbane,Port Vila,Air Vanuatu,VLI-SON-BNE,Vanuatu,Islands,Vanuatu,Islands,1,4,680,2009,9
Sep-09,I,Brisbane,Port Vila,Virgin Australia,VLI-BNE,Vanuatu,Islands,Vanuatu,Islands,0,13,2340,2009,9
Sep-09,I,Brisbane,Queenstown,Air New Zealand,ZQN-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,8,1216,2009,9
Sep-09,I,Brisbane,Queenstown,Qantas Airways,ZQN-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,3,422,2009,9
Sep-09,I,Brisbane,San Francisco,Qantas Airways,SFO-BNE-SYD,USA,N America,USA,N America,0,1,307,2009,9
Sep-09,I,Brisbane,Seoul,Korean Air,SEL-BNE,Korea,NE Asia,Korea,NE Asia,0,13,3835,2009,9
Sep-09,I,Brisbane,Shanghai,Qantas Airways,SHA-BNE-SYD,China,NE Asia,China,NE Asia,0,1,235,2009,9
Sep-09,I,Brisbane,Singapore,British Airways,LON-SIN-BNE,Singapore,SE Asia,UK,Europe,0,1,220,2009,9
Sep-09,I,Brisbane,Singapore,Emirates,DXB-SIN-BNE,Singapore,SE Asia,United Arab Emirates,Middle East,0,30,10620,2009,9
Sep-09,I,Brisbane,Singapore,Etihad Airways,AUH-SIN-BNE,Singapore,SE Asia,United Arab Emirates,Middle East,0,12,3144,2009,9
Sep-09,I,Brisbane,Singapore,Qantas Airways,BOM-SIN-BNE,Singapore,SE Asia,India,S Asia,0,13,3855,2009,9
Sep-09,I,Brisbane,Singapore,Qantas Airways,FRA-SIN-BNE-SYD,Singapore,SE Asia,Germany,Europe,0,1,307,2009,9
Sep-09,I,Brisbane,Singapore,Qantas Airways,SIN-BNE,Singapore,SE Asia,Singapore,SE Asia,0,17,5044,2009,9
Sep-09,I,Brisbane,Singapore,Singapore Airlines,SIN-BNE,Singapore,SE Asia,Singapore,SE Asia,0,81,23123,2009,9
Sep-09,I,Brisbane,Taipei,China Airlines,TPE-BNE,Taiwan,NE Asia,Taiwan,NE Asia,0,13,3991,2009,9
Sep-09,I,Brisbane,Taipei,Eva Air,TPE-BNE,Taiwan,NE Asia,Taiwan,NE Asia,0,12,3024,2009,9
Sep-09,I,Brisbane,Tokyo,JALWays,TYO-BNE,Japan,NE Asia,Japan,NE Asia,0,30,7119,2009,9
Sep-09,I,Brisbane,Wellington,Air New Zealand,WLG-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,30,4560,2009,9
Sep-09,I,Brisbane,Wellington,Virgin Australia,WLG-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5400,2009,9
Sep-09,I,Cairns,Auckland,Air New Zealand,AKL-CNS,New Zealand,New Zealand,New Zealand,New Zealand,0,18,2735,2009,9
Sep-09,I,Cairns,Guam,Continental Micronesia,GUM-CNS,Guam,Islands,Guam,Islands,0,17,2618,2009,9
Sep-09,I,Cairns,Hong Kong,Cathay Pacific Airways,HKG-BNE-CNS,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,13,3479,2009,9
Sep-09,I,Cairns,Hong Kong,Cathay Pacific Airways,HKG-CNS-BNE,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,13,3432,2009,9
Sep-09,I,Cairns,Port Moresby,Air Niugini,POM-CNS,Papua New Guinea,Islands,Papua New Guinea,Islands,0,52,4254,2009,9
Sep-09,I,Cairns,Port Moresby,Airlines PNG,POM-CNS,Papua New Guinea,Islands,Papua New Guinea,Islands,0,25,925,2009,9
Sep-09,I,Cairns,Singapore,Jetstar,SIN-DRW-CNS,Singapore,SE Asia,Singapore,SE Asia,1,30,6367,2009,9
Sep-09,I,Cairns,Tokyo,Jetstar,TYO-CNS,Japan,NE Asia,Japan,NE Asia,0,30,9090,2009,9
Sep-09,I,Darwin,Denpasar,Jetstar,DPS-DRW-BNE,Indonesia,SE Asia,Indonesia,SE Asia,0,30,6412,2009,9
Sep-09,I,Darwin,Ho Chi Minh City,Jetstar,SGN-DRW-MEL,Vietnam,SE Asia,Vietnam,SE Asia,0,1,166,2009,9
Sep-09,I,Darwin,Ho Chi Minh City,Jetstar,SGN-DRW-SYD,Vietnam,SE Asia,Vietnam,SE Asia,0,12,1927,2009,9
Sep-09,I,Darwin,Singapore,Jetstar,SIN-DRW-CNS,Singapore,SE Asia,Singapore,SE Asia,0,30,6367,2009,9
Sep-09,I,Darwin,Singapore,Jetstar,SIN-DRW-MEL,Singapore,SE Asia,Singapore,SE Asia,0,30,5254,2009,9
Sep-09,I,Gold Coast,Auckland,Air New Zealand,AKL-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,21,3191,2009,9
Sep-09,I,Gold Coast,Auckland,Jetstar,AKL-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5310,2009,9
Sep-09,I,Gold Coast,Auckland,Virgin Australia,AKL-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,18,3240,2009,9
Sep-09,I,Gold Coast,Christchurch,Air New Zealand,CHC-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,8,1216,2009,9
Sep-09,I,Gold Coast,Christchurch,Jetstar,CHC-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,9,1590,2009,9
Sep-09,I,Gold Coast,Kuala Lumpur,AirAsia X,KUL-OOL,Malaysia,SE Asia,Malaysia,SE Asia,0,17,6511,2009,9
Sep-09,I,Gold Coast,Osaka,Jetstar,OSA-OOL,Japan,NE Asia,Japan,NE Asia,0,9,2700,2009,9
Sep-09,I,Gold Coast,Osaka,Jetstar,OSA-OOL-SYD,Japan,NE Asia,Japan,NE Asia,0,21,6300,2009,9
Sep-09,I,Gold Coast,Tokyo,Jetstar,TYO-OOL,Japan,NE Asia,Japan,NE Asia,0,29,8787,2009,9
Sep-09,I,Gold Coast,Wellington,Air New Zealand,WLG-OOL,New Zealand,New Zealand,New Zealand,New Zealand,0,5,760,2009,9
Sep-09,I,Melbourne,Abu Dhabi,Etihad Airways,AUH-MEL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,30,8150,2009,9
Sep-09,I,Melbourne,Auckland,Air New Zealand,AKL-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,64,15225,2009,9
Sep-09,I,Melbourne,Auckland,Emirates,AKL-MEL-DXB,New Zealand,New Zealand,New Zealand,New Zealand,0,30,7740,2009,9
Sep-09,I,Melbourne,Auckland,Qantas Airways,AKL-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,65,9092,2009,9
Sep-09,I,Melbourne,Auckland,Qantas Airways,AKL-MEL-SYD,New Zealand,New Zealand,New Zealand,New Zealand,0,1,229,2009,9
Sep-09,I,Melbourne,Auckland,Qantas Airways,LAX-AKL-MEL,New Zealand,New Zealand,USA,N America,0,20,2793,2009,9
Sep-09,I,Melbourne,Auckland,Qantas Airways,LAX-CHC-AKL-MEL,New Zealand,New Zealand,USA,N America,0,1,120,2009,9
Sep-09,I,Melbourne,Auckland,Virgin Australia,AKL-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,5400,2009,9
Sep-09,I,Melbourne,Bangkok,Jetstar,BKK-MEL,Thailand,SE Asia,Thailand,SE Asia,0,9,2709,2009,9
Sep-09,I,Melbourne,Bangkok,Jetstar,BKK-MEL-SYD,Thailand,SE Asia,Thailand,SE Asia,0,4,1204,2009,9
Sep-09,I,Melbourne,Bangkok,Thai Airways International,BKK-MEL,Thailand,SE Asia,Thailand,SE Asia,0,60,17803,2009,9
Sep-09,I,Melbourne,Beijing,Air China,BJS-SHA-MEL,China,NE Asia,China,NE Asia,1,15,3600,2009,9
Sep-09,I,Melbourne,Chicago,United Airlines,CHI-LAX-BNE-SYD-MEL,USA,N America,USA,N America,3,2,748,2009,9
Sep-09,I,Melbourne,Chicago,United Airlines,CHI-LAX-SYD-MEL,USA,N America,USA,N America,2,26,9724,2009,9
Sep-09,I,Melbourne,Christchurch,Air New Zealand,CHC-MEL,New Zealand,New Zealand,New Zealand,New Zealand,0,26,3952,2009,9
